authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,collectCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,"apa gua kurung aja ya biar ga kemana"" 🤺",36,3,817,4,0.0,14,sonido original,-_-,True,2025-01-26T02:17:56.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7464042709225950470
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,aku kan jd pangling 😶‍🌫️,45,1,1014,0,0.0,14,Dj Nasty Girl X Hilang Harapan By Dana Wikara,Danzz? 🎟,True,2025-01-26T04:51:02.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7464082162166304006
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,"gua gabisa apa""? gua? gabisa apa""? weits, salah org boy. 🥰🙏🏻",67,3,1050,6,0.0,55,i can do it with a broken heart,Sam,True,2025-01-26T11:34:59.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7464186265718607110
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,"lengah dikit dipanggil ""cantik"", emang beneran gua cantik sih.. 

#actofservice #handplacement #softspoken #cowojawa ",592,26,7686,5,53.0,8,ur soo kewt if u use this sound .,monnie.,True,2025-01-27T02:57:37.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7464424022873312518
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,"cape tapi happy 💆🏻‍♀️☁️

#CapCut #adayinmylife #internjakarta #magangjakarta #kantorscbd #magangscbd #kraftheinzindonesia #fyp ",25,3,1352,1,1.0,125,Vlog,Gaspar,False,2025-01-30T10:50:51.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7465659222915616005
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,,385,11,10500,6,27.0,15,Mine (Taylor's Version),Taylor Swift,False,2025-01-31T06:48:28.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7465967833269210373
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,"jangan diulang"" terus videonya, ntar naksir #JJCapCut ",21,0,640,0,0.0,12,suara asli - Aryaa,Ikanaja,True,2025-01-31T07:49:07.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7465983459693989125
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,"jangankan dipegang, gendong jg gapapa 🥰

#henkysolaiman #jokoanwar #torasudiro #jefrinichol #fyp ",35,0,874,3,0.0,0,DJ GARAM DAN MADU FULLNYA DI YT Apri Rmx,Apri Rmx [𝘟𝘎],True,2025-01-31T12:53:24.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7466061901848399110
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,"hutan kota setenang itu 🥹🌿

#hutankota #gbksenayan #healingspot ",24,0,588,0,0.0,0,End Of Beginning by DJO,aboutourfeelingss,True,2025-02-03T05:43:54.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7467064442509970693
https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/31e5a99f5ef43196483d4b9d89c68ecb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dba7e9dd&x-expires=1768132800&x-signature=XBhpPwh3QBIhMxTS6bCox%2BjDDdo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nadinealexandraaaa,kalo emang dasarnya udah cantik mah mau diapain malah lebih cantik,54,1,859,1,4.0,15,ART,Tyla,False,2025-02-04T03:39:06.000Z,https://www.tiktok.com/@nadinealexandraaaa/video/7467403382144142597
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,#grandma #home ❤️,24,0,459,0,0.0,25,Jaithep Raroengjai_Grandma Home,Ganee,True,2025-03-30T17:09:53.000Z,https://www.tiktok.com/@adelisaihdina/video/7487650948014165256
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,what’s in our bag | @Fabifajar_ #whatsinmybag #fyp ,26,5,734,2,0.0,94,Idyllic jazz bossa nova with piano and guitar(1298871),TAKANORI ONDA,False,2025-04-08T05:32:21.000Z,https://www.tiktok.com/@adelisaihdina/video/7490810938325470469
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,balek kampong alias bernomaden selama seminggu sampe badan linu-linu | #fyp #mudik #mudiklebaran #mudikonline #bromotenggersemeru ,19,1,428,0,0.0,87,"Theme from ""A Summer Place""",Percy Faith And His Orchestra,False,2025-04-11T10:27:38.000Z,https://www.tiktok.com/@adelisaihdina/video/7492000297322122551
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,aslinya mah jarang update #locket 🫵🏻💃🏻,29,0,751,0,1.0,15,original sound,jacky,True,2025-05-10T16:24:55.000Z,https://www.tiktok.com/@adelisaihdina/video/7502853846088092983
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,cie bentar lagi sarjana #lspr #CapCut ,50,3,1878,5,2.0,32,suara asli - lingling,𝐍𝐚𝐧𝐜𝐲,True,2025-05-28T02:45:27.000Z,https://www.tiktok.com/@adelisaihdina/video/7509322193373842744
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,hobbbbaaaah 💃🏻,22,0,486,1,0.0,0,suara asli - _𝑭𝑬𝑩𝑩𝑺𝒀𝑵𝑪 ★,_𝑭𝑬𝑩𝑩𝑺𝒀𝑵𝑪 ★,True,2025-05-31T12:47:03.000Z,https://www.tiktok.com/@adelisaihdina/video/7510590488626384134
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,main overcooked & tekken 8 di @GEMU INDONESIA | #fyp #ps5 #overcooked #rentalps #dateideas #tekken8 ,41,0,928,1,0.0,30,"Funny video ""Carmen Prelude"" Arranging weakness(836530)",yo suzuki(akisai),False,2025-06-09T04:06:47.000Z,https://www.tiktok.com/@adelisaihdina/video/7513796171421273350
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,biar apa? biarin☺️,35,1,906,10,1.0,0,suara asli - Chindo_SMV,user97431184992,True,2025-06-09T11:38:04.000Z,https://www.tiktok.com/@adelisaihdina/video/7513912483569093944
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,#animalphotography #cat #blackcats ,11100,860,43600,415,152.0,0,New Soul,Yael Naim,False,2025-06-16T01:16:52.000Z,https://www.tiktok.com/@adelisaihdina/video/7516349985697434885
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,akhirnya lulus dengan jalan yang mulus 🤪🤟🏻 | #CapCut #lsprjakarta #lspr #sidangskripsi ,91,0,4026,7,7.0,15,,,False,2025-06-25T09:46:26.000Z,https://www.tiktok.com/@adelisaihdina/video/7519821072754052357
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,"punten bang @radityadika skripsiku bahas kamu, p undang ke podcast dong HEHE | #sidangskripsi #lspr #radityadika ",33,1,1408,4,1.0,0,suara asli - -Xavierr🕸️,-Xavierr🕸️,False,2025-07-03T15:15:25.000Z,https://www.tiktok.com/@adelisaihdina/video/7522874533926194437
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,p @Grab Indonesia helmnya mau buyar ini abangnya 😭 | #grab #fyp ,17500,5767,376300,2891,981.0,7,original sound,🎶🎧,True,2025-07-04T13:23:51.000Z,https://www.tiktok.com/@adelisaihdina/video/7523216872699972870
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,TGIF deh ya | #fyp #dayinmylife #tgif #kontenhiburan ,60,1,2219,1,3.0,11,sonido original,MELISSA Elly 🌺,True,2025-07-05T03:04:34.000Z,https://www.tiktok.com/@adelisaihdina/video/7523428351961304376
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,tengs udah bersedia nunggu | @Mamdibakes #mamdibakes #dessert #bf #fyp ,20,2,580,2,0.0,10,you love me by yvelthys,ִֶ  ✿ ݁ @ 𝓨ves !  ˑ ◌ ִ,True,2025-07-06T13:30:00.000Z,https://www.tiktok.com/@adelisaihdina/video/7523960617036811576
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,begayaan bener otfit cek | #outfitcheck #outfit #comfyoutfits ,14,0,401,2,0.0,8,suara asli - astrooo🪐,astrooo🪐,True,2025-07-11T12:41:42.000Z,https://www.tiktok.com/@adelisaihdina/video/7525803602128948486
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,#catsoftiktok #cats #blackcats #kucinghitam ,62,0,734,3,0.0,0,original sound - GHXZ,GHXZ,True,2025-07-16T01:24:12.000Z,https://www.tiktok.com/@adelisaihdina/video/7527484436561120517
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,see u at ritz-carlton londoners ❤️💙 | #CapCut #lspr #lsprjakarta #finalyearstudent #nonextsemester ,115,8,3107,8,2.0,35,original sound,vxrstapp³³,True,2025-07-19T09:50:47.000Z,https://www.tiktok.com/@adelisaihdina/video/7528728226202504504
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,aku cinta baju garis-garis✨ | #stripshirt #salting ,33,0,497,2,1.0,12,Salting,Rendy Da Silva,False,2025-08-01T02:16:35.000Z,https://www.tiktok.com/@adelisaihdina/video/7533435288937401656
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,isi hati mungielquh 😙✨ #fyp ,33,0,499,4,0.0,12,suara asli - riaaa,riaaa,True,2025-08-12T11:25:50.000Z,https://www.tiktok.com/@adelisaihdina/video/7537658756201581829
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,kerja tapi gak kaya-kaya,22,3,394,0,0.0,6,original sound,busterz,True,2025-08-13T09:27:52.000Z,https://www.tiktok.com/@adelisaihdina/video/7537999456608767238
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,"dey, bisinglah #fyp ",10,1,309,2,0.0,13,original sound,LORDZDJ | Hip Hop and RnB DJ,True,2025-08-13T14:00:06.000Z,https://www.tiktok.com/@adelisaihdina/video/7538069624219323654
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,how’s life at @Shopee Indonesia in a week | #fyp #lifeatshopee #shopee #intern ,30,0,523,0,1.0,0,,,False,2025-08-16T08:47:56.000Z,https://www.tiktok.com/@adelisaihdina/video/7539102410640215352
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,assalamualaikum @Pratama Arhan #arhanpratama #fyp ,14,0,431,8,0.0,14,suara asli - andikaaa,andikaaa,True,2025-08-26T15:29:14.000Z,https://www.tiktok.com/@adelisaihdina/video/7542916683371908358
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,alhamdulillah mirip bgt 😍☝🏻 #songkang #fyp ,23,1,1103,8,0.0,0,original sound - GumiThv,GumiThv,True,2025-08-28T10:28:17.000Z,https://www.tiktok.com/@adelisaihdina/video/7543581303036284216
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,adek rasa ini dunia adek bang,18,0,509,0,0.0,0,suara asli - Seon Music,Seon Music,True,2025-08-31T15:28:13.000Z,https://www.tiktok.com/@adelisaihdina/video/7544771856415395078
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,addicted with #SUNGHOON dance 🪩 ,17,0,331,2,0.0,15,оригинальный звук,Чугунов,True,2025-09-07T05:59:28.000Z,https://www.tiktok.com/@adelisaihdina/video/7547222871349742854
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,love dc nya asikkkkkk #trendingvideo #dancetiktok ,16,1,584,0,0.0,13,original sound - dr.felicia siswanto lie✨,dr.felicia siswanto lie✨,True,2025-09-08T14:44:53.000Z,https://www.tiktok.com/@adelisaihdina/video/7547729361517006086
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,nyore di staple with the girlsss #cafejakarta ,22,0,382,1,0.0,0,original sound,saira,True,2025-09-13T05:47:00.000Z,https://www.tiktok.com/@adelisaihdina/video/7549446160474180870
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,kaku banget HAHAHAH #ootdhijab #flaredpants #fyp ,12,0,305,0,0.0,12,som original,Rigby,True,2025-09-14T09:50:21.000Z,https://www.tiktok.com/@adelisaihdina/video/7549879968575147269
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/148692fadc119c1c5d1a8948f99bc5f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6dc2d45c&x-expires=1768132800&x-signature=wGSykfiKbJ6zQ4lPD1Qrh%2B6TP5c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,adelisaihdina,HAHAHAHAHAHAHA maaf ya raisa lagunya jadi gini 😭😭 | #duet #coversong #ngakakkocak @Fabifajar_ ,19,1,435,6,0.0,80,original sound - adel’s digital diary,adel’s digital diary,True,2025-09-14T14:54:49.000Z,https://www.tiktok.com/@adelisaihdina/video/7549958440173489413
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dbbad9be24051a7f2b650e8951a1b33a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f6c1407d&x-expires=1768132800&x-signature=dLCtKgmKvHyv%2BqLmkw0IKivvZMI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,septianndt,"boleh dibilang ide outfit syari untuk kondangan, but still modest and pretty right?
#outfithijab #modestfashion #ootdkondangan #ootdhijab #fitcheck #hijabsyari ",4059,136,109200,93,1008.0,0,Bed Chem,Sabrina Carpenter,False,2025-01-01T16:01:05.000Z,https://www.tiktok.com/@septianndt/video/7454977711019166982
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dbbad9be24051a7f2b650e8951a1b33a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f6c1407d&x-expires=1768132800&x-signature=dLCtKgmKvHyv%2BqLmkw0IKivvZMI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,septianndt,"disclaimer, tulisan ini berdasarkan pengalaman yang sudah ku coba mudah mudahan bisa menjadi kalimat penenang kalian juga yaa hihihi santai aja gausah berlomba dengan dirimu sendiri setiap orang punya waktu nya masing-masing and yaa may Allah give us blessings for every moment in this world
#katakata #motivation #quotesislam #jalurlangit ",120,3,4084,4,25.0,0,music to watch boys to x i wanna be yours mashup,darlana ♪‧₊˚,True,2025-01-03T16:01:16.000Z,https://www.tiktok.com/@septianndt/video/7455719918647004422
